timestamp,open,high,low,close,volume
2025-11-22 09:00:00,84016.77,84343.91,83666.0,83929.52,1402.34324
2025-11-22 10:00:00,83929.53,84211.5,83500.0,83693.25,755.24683
2025-11-22 11:00:00,83693.26,84343.91,83592.45,84098.94,605.75819
2025-11-22 12:00:00,84098.94,84160.8,83620.16,83884.0,632.74648
2025-11-22 13:00:00,83884.01,84132.09,83653.12,83947.89,450.3885
2025-11-22 14:00:00,83947.89,84755.83,83935.12,84494.4,1054.8619
2025-11-22 15:00:00,84494.4,84577.99,84014.39,84284.01,530.44756
2025-11-22 16:00:00,84284.01,84899.0,84219.62,84694.66,525.46062
2025-11-22 17:00:00,84694.65,84724.58,84423.98,84554.2,357.93738
2025-11-22 18:00:00,84554.2,84678.38,84480.66,84659.79,243.98434
2025-11-22 19:00:00,84659.8,84790.79,84510.53,84609.76,223.69917
2025-11-22 20:00:00,84609.77,84808.22,84244.51,84474.41,274.86848
2025-11-22 21:00:00,84474.41,84510.54,84237.7,84411.3,269.03241
2025-11-22 22:00:00,84411.31,85260.0,84269.04,85072.88,648.28851
2025-11-22 23:00:00,85072.87,85178.0,84670.56,84739.74,498.22498
2025-11-23 00:00:00,84739.75,85325.94,84667.57,84971.74,789.42586
2025-11-23 01:00:00,84971.74,86184.6,84950.97,85879.83,1247.13601
2025-11-23 02:00:00,85879.83,86349.84,85689.36,86000.34,1316.75776
2025-11-23 03:00:00,86000.34,86308.55,85820.68,86308.54,650.83168
2025-11-23 04:00:00,86308.54,86860.0,86150.61,86548.2,1045.11387
2025-11-23 05:00:00,86548.19,86593.68,86004.85,86358.28,592.93532
2025-11-23 06:00:00,86358.27,86500.0,85864.68,85864.68,546.56485
2025-11-23 07:00:00,85864.69,85911.72,85420.0,85782.19,728.39953
2025-11-23 08:00:00,85782.18,86196.94,85768.22,86137.19,554.48769
2025-11-23 09:00:00,86137.18,86465.24,86080.02,86393.02,427.24227
2025-11-23 10:00:00,86393.03,86452.0,86058.96,86066.23,429.62501
2025-11-23 11:00:00,86066.24,86421.0,85814.92,86331.28,676.0486
2025-11-23 12:00:00,86331.28,86892.0,86271.1,86530.04,917.48707
2025-11-23 13:00:00,86530.04,86934.0,86318.98,86928.31,646.33455
2025-11-23 14:00:00,86928.3,87200.0,86482.98,86547.4,1148.29527
2025-11-23 15:00:00,86547.4,87244.51,86451.9,87087.44,759.24987
2025-11-23 16:00:00,87087.44,87500.0,86670.23,86685.6,1449.1586
2025-11-23 17:00:00,86685.59,86957.45,86502.47,86746.51,752.54839
2025-11-23 18:00:00,86746.52,87259.58,86724.78,86995.02,584.09609
2025-11-23 19:00:00,86995.02,87689.47,86938.6,87325.01,926.15432
2025-11-23 20:00:00,87325.01,87694.68,87233.63,87483.36,726.71996
2025-11-23 21:00:00,87483.37,88000.0,87150.0,87992.02,647.97774
2025-11-23 22:00:00,87992.03,88127.64,87554.23,88004.0,806.41047
2025-11-23 23:00:00,88004.01,88086.96,86701.54,86830.0,1365.4634
2025-11-24 00:00:00,86830.0,87211.33,85946.65,86740.64,1392.29093
2025-11-24 01:00:00,86740.64,87091.31,86399.99,87068.51,958.30504
2025-11-24 02:00:00,87068.51,88059.44,87025.01,87518.22,1290.41003
2025-11-24 03:00:00,87518.23,87788.0,87200.69,87460.02,677.15494
2025-11-24 04:00:00,87460.03,87600.0,86450.0,86738.37,878.95809
2025-11-24 05:00:00,86738.36,87837.57,86675.82,87468.29,753.25217
2025-11-24 06:00:00,87468.28,87518.06,86819.98,86910.78,801.3858
2025-11-24 07:00:00,86910.77,87350.0,86700.0,87050.39,842.74354
2025-11-24 08:00:00,87050.39,87050.39,86724.78,86961.51,563.07997
2025-11-24 09:00:00,86961.5,86961.5,85825.84,85944.91,1224.1726
2025-11-24 10:00:00,85944.91,86190.0,85696.56,86049.74,1106.37218
2025-11-24 11:00:00,86049.74,86433.93,85840.0,86264.72,590.88464
2025-11-24 12:00:00,86264.71,86318.0,85888.0,86003.0,776.50309
2025-11-24 13:00:00,86003.0,86573.99,85947.91,86160.0,774.74433
2025-11-24 14:00:00,86159.84,86660.01,85272.0,86171.14,1629.59791
2025-11-24 15:00:00,86171.22,86741.5,85913.44,86616.44,1454.66429
2025-11-24 16:00:00,86616.44,87700.0,86616.43,87174.5,1597.9807
2025-11-24 17:00:00,87174.5,88550.68,86950.51,88369.91,1714.18113
2025-11-24 18:00:00,88369.91,88732.25,88200.0,88715.31,1475.2051
2025-11-24 19:00:00,88715.3,88834.62,88115.16,88327.29,1216.54554
2025-11-24 20:00:00,88327.29,89228.0,88327.29,89089.06,1349.46746
2025-11-24 21:00:00,89089.06,89132.0,88720.97,88766.15,601.72645
2025-11-24 22:00:00,88766.15,89091.96,88598.0,88636.54,522.98122
2025-11-24 23:00:00,88636.54,88690.0,88252.5,88300.01,470.5208
2025-11-25 00:00:00,88300.01,88300.01,87864.63,88100.0,784.64286
2025-11-25 01:00:00,88100.0,88223.85,87719.67,87732.83,590.37213
2025-11-25 02:00:00,87732.84,87942.26,87457.53,87909.4,661.24658
2025-11-25 03:00:00,87909.41,88048.78,87553.84,87822.12,470.13692
2025-11-25 04:00:00,87822.12,88519.99,87790.17,88341.14,559.30233
2025-11-25 05:00:00,88341.14,88341.14,87937.46,88120.82,385.97584
2025-11-25 06:00:00,88120.83,88149.01,87802.09,88003.97,428.0412
2025-11-25 07:00:00,88003.97,88069.96,87300.0,87384.81,1659.28548
2025-11-25 08:00:00,87384.81,87606.57,86993.2,87009.82,1030.08593
2025-11-25 09:00:00,87009.82,87243.57,86666.0,87231.76,1365.38754
2025-11-25 10:00:00,87231.76,87430.0,86950.01,87411.01,529.77845
2025-11-25 11:00:00,87411.0,87535.98,87310.0,87361.71,476.85969
2025-11-25 12:00:00,87361.71,87792.2,87361.71,87509.99,719.39885
2025-11-25 13:00:00,87510.0,87731.2,86870.5,87083.01,953.98515
2025-11-25 14:00:00,87083.0,87298.35,86116.0,86741.55,1997.11968
2025-11-25 15:00:00,86741.55,87300.0,86200.0,86988.94,1227.12482
2025-11-25 16:00:00,86988.93,87291.0,86712.35,87121.31,678.88146
2025-11-25 17:00:00,87121.31,88155.65,87046.09,87625.89,918.86754
2025-11-25 18:00:00,87625.9,87830.0,87237.18,87239.29,604.25375
2025-11-25 19:00:00,87239.29,87340.1,86182.49,86882.85,1026.34933
2025-11-25 20:00:00,86882.84,87463.0,86706.28,87382.7,718.04092
2025-11-25 21:00:00,87387.48,87449.73,86985.02,87032.37,660.28461
2025-11-25 22:00:00,87032.36,87722.92,86565.48,87642.41,612.11039
2025-11-25 23:00:00,87642.41,87889.38,87328.89,87369.96,509.50965
2025-11-26 00:00:00,87369.97,87770.0,87344.34,87573.51,492.76345
2025-11-26 01:00:00,87573.51,88224.0,87338.05,87921.94,625.50199
2025-11-26 02:00:00,87921.94,88087.97,87662.24,87711.82,382.80732
2025-11-26 03:00:00,87711.82,87892.82,87069.97,87119.92,734.20044
2025-11-26 04:00:00,87119.93,87368.0,86909.99,87230.23,523.25398
2025-11-26 05:00:00,87230.23,87741.5,87220.01,87519.53,391.28204
2025-11-26 06:00:00,87519.54,87889.0,87409.78,87794.0,567.75553
2025-11-26 07:00:00,87794.0,87970.0,87698.25,87935.05,346.36014
2025-11-26 08:00:00,87935.05,87941.58,87416.44,87424.8,352.28266
2025-11-26 09:00:00,87424.8,87453.47,86746.6,86825.27,1012.15795
2025-11-26 10:00:00,86825.27,87078.59,86670.36,86955.17,469.69958
2025-11-26 11:00:00,86955.17,87095.83,86844.01,87095.79,365.39116
2025-11-26 12:00:00,87095.78,87175.99,86306.77,86643.08,790.16422
2025-11-26 13:00:00,86643.07,87136.33,86568.85,87128.51,802.87416
2025-11-26 14:00:00,87128.51,87693.21,86813.5,86899.73,1419.99793
2025-11-26 15:00:00,86899.72,87349.41,86664.23,86978.0,1185.22598
2025-11-26 16:00:00,86977.99,87946.0,86956.61,87820.01,1248.92414
2025-11-26 17:00:00,87820.02,89962.9,87710.27,89830.79,2469.84113
2025-11-26 18:00:00,89830.8,90418.39,89676.0,90145.69,2128.19073
2025-11-26 19:00:00,90145.69,90197.83,89716.3,89957.36,1663.47818
2025-11-26 20:00:00,89957.37,90114.67,89508.85,89866.82,1645.62012
2025-11-26 21:00:00,89866.83,90491.28,89815.35,90195.99,803.11555
2025-11-26 22:00:00,90195.98,90656.08,90127.88,90386.57,686.02397
2025-11-26 23:00:00,90386.56,90600.0,90312.25,90484.02,568.91004
2025-11-27 00:00:00,90484.01,90597.32,90089.91,90485.85,863.56359
2025-11-27 01:00:00,90485.85,91236.0,90385.5,91145.78,1123.33988
2025-11-27 02:00:00,91145.78,91950.0,90879.76,91389.21,2941.8217
2025-11-27 03:00:00,91389.73,91615.6,91044.14,91091.68,815.09214
2025-11-27 04:00:00,91091.68,91353.85,91057.77,91277.06,509.22057
2025-11-27 05:00:00,91277.06,91554.49,90889.11,90967.54,724.51309
2025-11-27 06:00:00,90967.53,91445.3,90967.53,91244.58,600.26335
2025-11-27 07:00:00,91244.59,91496.63,91135.88,91408.34,609.78648
2025-11-27 08:00:00,91408.34,91520.24,91221.17,91492.02,626.375
2025-11-27 09:00:00,91492.01,91940.18,91475.39,91561.67,875.30832
2025-11-27 10:00:00,91561.67,91747.29,91347.02,91613.51,526.00515
2025-11-27 11:00:00,91613.52,91619.36,91307.69,91371.88,326.30294
2025-11-27 12:00:00,91371.87,91457.36,90950.0,90986.56,641.34239
2025-11-27 13:00:00,90986.56,91075.99,90438.43,90852.78,1344.1126
2025-11-27 14:00:00,90852.79,90978.49,90579.77,90789.68,539.81726
2025-11-27 15:00:00,90789.68,90988.0,90629.98,90958.3,396.23776
2025-11-27 16:00:00,90958.29,91562.0,90850.77,91467.13,778.41704
2025-11-27 17:00:00,91467.12,91635.79,91299.06,91479.3,704.33875
2025-11-27 18:00:00,91479.3,91843.59,91347.21,91791.99,433.08181
2025-11-27 19:00:00,91791.99,91791.99,91506.94,91528.21,363.77786
2025-11-27 20:00:00,91528.22,91596.76,91400.0,91433.17,259.27901
2025-11-27 21:00:00,91433.18,91600.0,91217.17,91416.99,272.08151
2025-11-27 22:00:00,91416.99,91590.0,91114.52,91317.65,289.90354
2025-11-27 23:00:00,91317.66,91566.0,91213.79,91333.95,269.52758
2025-11-28 00:00:00,91333.94,91417.99,91072.3,91207.34,405.71832
2025-11-28 01:00:00,91207.34,91209.82,90800.3,90804.56,495.69936
2025-11-28 02:00:00,90804.56,91135.69,90652.55,91083.08,665.69948
2025-11-28 03:00:00,91083.08,91306.63,91000.88,91208.85,362.93677
2025-11-28 04:00:00,91208.85,91486.29,91130.0,91424.02,286.91882
2025-11-28 05:00:00,91424.02,91707.79,91304.28,91612.09,444.39646
2025-11-28 06:00:00,91612.09,91612.09,91156.24,91300.69,441.82209
2025-11-28 07:00:00,91300.69,91568.98,90867.43,90910.87,700.7864
2025-11-28 08:00:00,90910.87,91717.0,90907.98,91690.0,899.46359
2025-11-28 09:00:00,91689.99,91850.0,91439.34,91599.99,578.7761
2025-11-28 10:00:00,91600.0,91874.86,91480.28,91850.49,786.48217
2025-11-28 11:00:00,91850.49,92030.0,91065.13,91437.64,910.59811
2025-11-28 12:00:00,91437.64,91692.3,91405.69,91513.4,360.31623
2025-11-28 13:00:00,91513.4,92635.0,91380.94,92377.01,1231.35483
2025-11-28 14:00:00,92377.0,93092.0,91818.35,92250.01,2337.42844
2025-11-28 15:00:00,92250.0,92796.0,91976.59,92362.49,1117.5135
2025-11-28 16:00:00,92362.5,92376.0,90880.0,90936.23,1386.76661
2025-11-28 17:00:00,90936.24,91208.43,90180.63,90663.98,3368.6938
2025-11-28 18:00:00,90661.57,90958.57,90421.88,90830.57,663.11655
2025-11-28 19:00:00,90830.57,91202.55,90821.6,91157.44,360.61967
2025-11-28 20:00:00,91157.44,91225.45,90867.89,91201.1,310.35586
2025-11-28 21:00:00,91201.09,91247.16,90888.0,90888.01,223.95974
2025-11-28 22:00:00,90888.01,91159.89,90705.57,91122.0,276.05655
2025-11-28 23:00:00,91122.0,91195.68,90890.7,90890.7,215.38067
2025-11-29 00:00:00,90890.71,90968.0,90768.13,90884.01,186.84042
2025-11-29 01:00:00,90884.01,91119.99,90797.36,90881.2,189.9049
2025-11-29 02:00:00,90881.2,90926.9,90546.36,90798.89,360.3042
2025-11-29 03:00:00,90798.9,90874.03,90661.12,90680.26,203.76865
2025-11-29 04:00:00,90680.26,90911.36,90551.12,90901.56,194.82906
2025-11-29 05:00:00,90901.55,90931.56,90733.22,90747.16,201.02788
2025-11-29 06:00:00,90747.16,90832.57,90311.92,90565.29,551.9962
2025-11-29 07:00:00,90565.3,90666.0,90375.01,90567.67,281.69639
2025-11-29 08:00:00,90567.66,90738.17,90477.44,90629.67,209.42959
2025-11-29 09:00:00,90629.67,90665.37,90500.0,90560.08,255.33197
2025-11-29 10:00:00,90560.08,90647.98,90376.37,90552.47,287.88192
2025-11-29 11:00:00,90552.47,90682.33,90458.17,90673.19,204.80457
2025-11-29 12:00:00,90673.2,90810.45,90530.93,90616.01,253.50149
2025-11-29 13:00:00,90616.01,90805.99,90591.35,90783.17,243.4196
2025-11-29 14:00:00,90783.16,90783.17,90610.41,90621.72,231.55273
2025-11-29 15:00:00,90621.73,91110.36,90621.72,91063.5,419.55316
2025-11-29 16:00:00,91063.5,91165.65,90862.22,91004.03,256.29667
2025-11-29 17:00:00,91004.03,91019.0,90421.21,90421.21,800.09236
2025-11-29 18:00:00,90421.21,90719.16,90155.47,90690.84,837.40131
2025-11-29 19:00:00,90690.85,90850.83,90600.1,90640.78,298.72853
2025-11-29 20:00:00,90640.77,91035.27,90400.21,90963.29,336.13338
2025-11-29 21:00:00,90963.29,91051.87,90814.02,91008.68,179.69384
2025-11-29 22:00:00,91008.68,91008.69,90700.65,90753.02,311.96344
2025-11-29 23:00:00,90753.03,90896.97,90690.23,90802.44,133.73065
2025-11-30 00:00:00,90802.44,90945.59,90765.12,90893.94,127.74315
2025-11-30 01:00:00,90893.94,91055.5,90863.05,90913.31,246.89699
2025-11-30 02:00:00,90913.3,91032.18,90749.9,90795.51,321.82107
2025-11-30 03:00:00,90795.52,90917.96,90471.0,90909.35,418.70941
2025-11-30 04:00:00,90909.35,90970.36,90799.91,90858.0,98.98576
2025-11-30 05:00:00,90857.99,90857.99,90670.4,90783.75,146.33614
2025-11-30 06:00:00,90783.76,90937.5,90717.51,90898.68,134.34933
2025-11-30 07:00:00,90898.69,91037.72,90860.01,90968.16,170.24658
2025-11-30 08:00:00,90968.16,91438.99,90927.16,91184.45,999.6229
2025-11-30 09:00:00,91184.45,91632.0,91138.65,91413.07,857.09997
2025-11-30 10:00:00,91413.07,91467.36,91200.0,91234.31,215.61141
2025-11-30 11:00:00,91234.31,91397.33,90998.34,91048.78,443.35776
2025-11-30 12:00:00,91048.79,91535.1,91009.0,91469.51,391.37581
2025-11-30 13:00:00,91469.51,92000.01,91398.69,91769.99,1268.05794
2025-11-30 14:00:00,91770.0,91779.94,91256.88,91499.99,479.45512
2025-11-30 15:00:00,91499.98,91612.83,91326.59,91435.31,490.26099
2025-11-30 16:00:00,91435.31,91850.0,91406.97,91825.18,328.17239
2025-11-30 17:00:00,91825.18,91825.18,91313.26,91488.19,322.55187
2025-11-30 18:00:00,91488.2,91488.2,91159.42,91459.9,239.73146
2025-11-30 19:00:00,91459.91,91500.0,91298.4,91460.79,158.56074
2025-11-30 20:00:00,91460.79,91626.75,91178.0,91315.6,260.58782
2025-11-30 21:00:00,91315.59,91332.18,90888.48,91174.22,497.10764
2025-11-30 22:00:00,91174.23,91351.61,91049.22,91225.28,263.92188
2025-11-30 23:00:00,91225.28,91256.36,90336.9,90360.0,807.17762
2025-12-01 00:00:00,90360.01,90417.0,86959.99,87000.0,4607.45526
2025-12-01 01:00:00,87000.0,87749.99,86941.4,87168.91,1588.04096
2025-12-01 02:00:00,87168.9,87500.0,86474.34,86722.29,2052.19788
2025-12-01 03:00:00,86722.3,86800.0,86161.61,86346.13,2001.96556
2025-12-01 04:00:00,86346.13,86350.01,85695.44,85801.03,1863.01351
2025-12-01 05:00:00,85801.03,86006.85,85604.0,86001.08,749.36259
2025-12-01 06:00:00,86001.08,86357.43,85974.66,86234.16,931.6074
2025-12-01 07:00:00,86234.17,86578.06,86049.9,86550.3,1393.18357
2025-12-01 08:00:00,86550.3,86890.77,86390.25,86869.51,948.06769
2025-12-01 09:00:00,86869.5,86938.01,86518.18,86704.86,866.92667
2025-12-01 10:00:00,86704.85,86814.0,86552.0,86647.73,366.02338
2025-12-01 11:00:00,86647.73,86699.99,86131.01,86149.15,824.75013
2025-12-01 12:00:00,86146.59,86231.52,84756.0,85430.64,2098.18769
2025-12-01 13:00:00,85430.64,86166.43,85350.0,85986.85,1097.45554
2025-12-01 14:00:00,85986.85,86674.0,85868.0,86067.9,1654.56841
2025-12-01 15:00:00,86067.9,86137.17,83822.76,84677.87,3274.16077
2025-12-01 16:00:00,84677.87,85463.12,84030.95,84571.8,2152.34019
2025-12-01 17:00:00,84571.8,85265.66,84442.75,84920.3,917.46569
2025-12-01 18:00:00,84925.01,85555.0,84723.83,85199.48,911.27586
2025-12-01 19:00:00,85199.48,85299.14,84603.97,85024.5,617.02121
2025-12-01 20:00:00,85024.5,85833.01,85007.69,85518.0,1007.0535
2025-12-01 21:00:00,85518.01,86507.3,85499.99,86436.65,1202.40704
2025-12-01 22:00:00,86436.64,86860.0,86300.0,86572.65,780.37442
2025-12-01 23:00:00,86572.65,86833.55,86249.8,86286.01,604.10735
2025-12-02 00:00:00,86286.01,86674.53,86184.39,86513.33,887.97566
2025-12-02 01:00:00,86513.33,87350.0,86394.0,86454.93,1192.01967
2025-12-02 02:00:00,86454.93,86857.79,86272.55,86554.47,522.02975
2025-12-02 03:00:00,86554.46,87106.62,86214.99,86976.99,643.79096
2025-12-02 04:00:00,86977.0,87288.48,86900.79,86970.28,689.46639
2025-12-02 05:00:00,86970.28,87125.36,86818.14,87008.2,320.12167
2025-12-02 06:00:00,87008.2,87179.22,86870.0,87090.46,385.60175
2025-12-02 07:00:00,87090.46,87117.18,86882.23,87012.65,338.04553
2025-12-02 08:00:00,87012.64,87058.41,86296.21,86471.89,1046.58604
2025-12-02 09:00:00,86471.88,86999.0,86450.6,86769.87,806.33465
2025-12-02 10:00:00,86769.88,87628.78,86760.01,87272.44,661.40198
2025-12-02 11:00:00,87272.44,87602.47,86985.51,87368.92,846.713
2025-12-02 12:00:00,87368.92,87560.77,87208.68,87264.2,839.51657
2025-12-02 13:00:00,87264.2,87883.43,87032.75,87731.41,1559.3403
2025-12-02 14:00:00,87731.41,89275.54,87600.0,89271.99,2529.97385
2025-12-02 15:00:00,89271.99,91200.0,89263.06,90850.01,4371.66947
2025-12-02 16:00:00,90850.01,91296.72,90201.0,90759.15,2014.14601
2025-12-02 17:00:00,90759.15,91990.0,90736.05,91458.4,1594.71699
2025-12-02 18:00:00,91458.4,92237.15,91326.22,91954.49,1650.85803
2025-12-02 19:00:00,91954.49,92307.65,91850.0,91903.39,892.95903
2025-12-02 20:00:00,91903.38,91930.09,90720.87,91026.67,1812.81861
2025-12-02 21:00:00,91026.66,91631.49,90965.02,91562.43,750.79479
2025-12-02 22:00:00,91562.42,92000.0,91510.6,91981.91,1005.0385
2025-12-02 23:00:00,91981.91,91981.91,91269.38,91277.88,848.30812
2025-12-03 00:00:00,91277.88,91747.99,90990.23,91660.12,1282.57519
2025-12-03 01:00:00,91660.13,92482.02,91468.21,92251.63,1105.16296
2025-12-03 02:00:00,92251.64,93051.64,92158.0,92817.92,1322.86837
2025-12-03 03:00:00,92817.93,93087.09,92597.26,92628.91,714.46982
2025-12-03 04:00:00,92628.91,93482.87,92625.0,93362.21,1228.95814
2025-12-03 05:00:00,93362.21,93660.0,93116.02,93642.92,1042.55272
2025-12-03 06:00:00,93642.92,93958.58,93146.26,93431.8,1068.27612
2025-12-03 07:00:00,93431.81,93468.43,92871.03,92999.99,1206.67241
2025-12-03 08:00:00,93000.0,93173.93,92682.1,92765.65,908.28425
2025-12-03 09:00:00,92765.64,93217.52,92709.41,93178.46,651.04477
2025-12-03 10:00:00,93178.45,93389.62,92861.88,92939.4,644.12113
2025-12-03 11:00:00,92939.4,93054.93,92666.0,93005.68,566.65244
2025-12-03 12:00:00,93005.68,93112.1,92672.55,92937.39,609.37614
2025-12-03 13:00:00,92937.39,93258.53,92886.59,93130.88,653.22336
2025-12-03 14:00:00,93130.89,93700.0,91697.0,92357.54,3444.5392
2025-12-03 15:00:00,92357.54,92993.98,91922.21,92373.3,1816.10102
2025-12-03 16:00:00,92373.3,92739.09,91786.99,92242.24,1045.70106
2025-12-03 17:00:00,92242.24,93040.0,92199.72,92956.22,952.33734
2025-12-03 18:00:00,92956.22,93500.0,92383.05,92623.86,1065.25501
2025-12-03 19:00:00,92623.85,93099.47,92528.75,93024.99,561.39144
2025-12-03 20:00:00,93025.0,93400.0,92825.56,92980.43,993.99987
2025-12-03 21:00:00,92981.45,93769.23,92860.0,93700.0,961.39093
2025-12-03 22:00:00,93700.01,94150.0,93301.87,93781.01,1201.71927
2025-12-03 23:00:00,93781.01,94091.71,93377.58,93429.95,665.85289
